Zone Name,Ward No.,School UDISE ID,School Name & ID,School Inspector's Name,Last Data Date,Total Enrolment (Last),Max Enrolment,Max Enrolment Date,Max Present,Max Present Date,With Account,Without Account,With Aadhaar,Without Aadhaar,Aadhaar Linked Account,New Admission (This month),New Admission (This session),DBT Received (Student),DBT Received (Parent),Received By (Student + Parent)
Shahdara North,224,07030424809,SEELAMPUR PHASE-III URDU (GIRLS)-1152077,PAWAN KHEDA,,477,477,,431,,475,2,477,0,475,3,95,0,0,0
Shahdara North,228,07030424901,VIJAY MOHALLA MAUJPUR (GIRLS)-1152160,PAWAN KHEDA,,249,256,2025-02-09,236,,248,1,249,0,248,1,73,0,0,0
Shahdara North,227,07030424902,CHOUHAN BANGAR HINDI (BOYS)-1152100,DHRUV SHAH,,460,460,2025-10-09,419,,459,1,460,0,459,10,109,0,0,0
Shahdara North,227,07030424903,CHOUHAN BANGAR HINDI (GIRLS)-1152099,DHRUV SHAH,,608,612,2025-01-09,560,,583,25,607,1,583,2,154,0,0,0
Shahdara North,227,07030424904,CHOUHAN BANGAR URDU (BOYS)-1152098,DHRUV SHAH,,378,381,2025-03-09,359,,321,57,363,15,321,3,106,0,0,0
Shahdara North,227,07030425001,JAFRABAD (BOYS)-1152121,DHRUV SHAH,,275,276,2025-02-09,267,,255,20,273,2,255,2,52,0,0,0
Shahdara North,227,07030425002,JAFRABAD (GIRLS)-1152120,DHRUV SHAH,,563,572,2025-08-09,552,,563,0,563,0,563,0,131,0,0,0
Shahdara North,224,07030425003,SEELAMPUR PHASE-III URDU (BOYS)-1152078,PAWAN KHEDA,,369,380,2025-10-09,336,,341,28,355,14,341,4,85,0,0,0
Shahdara North,225,07030425004,NAI BASTI SEELAMPUR (BOYS)-1152119,DHRUV SHAH,,193,212,2025-02-09,161,,161,32,175,18,161,1,61,0,0,0
Shahdara North,225,07030425005,SEELAMPUR D-BLOCK (BOYS)-1152117,DHRUV SHAH,,251,256,2025-01-09,222,,228,23,233,18,227,1,71,0,0,0
Shahdara North,225,07030425006,SEELAMPUR B (BOYS)-1152115,DHRUV SHAH,,365,365,2025-08-09,339,,315,50,345,20,315,2,93,0,0,0
Shahdara North,225,07030425007,SEELAMPUR B (GIRLS)-1152114,DHRUV SHAH,,449,453,2025-10-09,363,,440,9,449,0,440,4,119,0,0,0
Shahdara North,226,07030425101,SHASTRI PARK (BOYS)-1152109,PAWAN KHEDA,,442,443,,388,,426,16,442,0,426,12,100,0,0,0
Shahdara North,226,07030425102,SHASTRI PARK (GIRLS)-1152108,PAWAN KHEDA,,609,613,2025-10-09,599,,586,23,599,10,586,10,158,0,0,0
Shahdara North,226,07030425103,AWASIYA PARISAR SEELAMPUR-(GIRLS)-1152107,PAWAN KHEDA,,313,314,2025-12-09,297,,305,8,307,6,305,3,92,0,0,0
Shahdara North,226,07030425104,JAGJIVAN NAGAR KAITHWARA (BOYS)-1152106,PAWAN KHEDA,,300,300,,263,,247,53,296,4,247,3,101,0,0,0
Shahdara North,226,07030425105,JAGJIVAN NAGAR KAITHWARA (GIRLS)-1152105,PAWAN KHEDA,,381,387,2025-04-09,353,,339,42,367,14,339,8,148,0,0,0
Shahdara North,227,07030425106,CHOUHAN BANGAR URDU (GIRLS)-1152097,DHRUV SHAH,,514,520,2025-01-09,500,,496,18,514,0,496,0,108,0,0,0
Shahdara South,213,07030425107,SHASTRI PARK EXT (CO-ED)-1051528,SHISHPAL MEENA,,742,762,2025-06-09,644,,640,102,722,20,640,4,183,0,0,0
Shahdara South,213,07030425108,BULAND MASJID (CO-ED)-1051527,SHISHPAL MEENA,,458,472,2025-01-09,458,,392,66,411,47,388,3,131,0,0,0
Shahdara North,228,07030425202,MAUJPUR (CO-ED)-1152158,PAWAN KHEDA,,682,689,2025-01-09,673,,676,6,681,1,676,7,187,0,0,0
Shahdara North,228,07030425203,BRAHAMPURI OD (BOYS)-1152127,PAWAN KHEDA,,169,169,2025-01-09,160,,169,0,169,0,169,3,48,0,0,0
Shahdara North,228,07030425204,BRAHMPURI OLD (GIRLS)-1152126,PAWAN KHEDA,,431,431,,412,,386,45,408,23,386,7,142,0,0,0
Shahdara North,230,07030425302,GARHI MENDU(CO-ED)-1152138,PAWAN KHEDA,,355,356,2025-11-09,326,,277,78,355,0,277,3,105,0,0,0
Shahdara North,230,07030425303,GAMRI (GIRLS)-1152130,PAWAN KHEDA,,728,728,,712,,727,1,728,0,727,100,190,0,0,0
Shahdara North,230,07030425305,BHAJANPURA (BOYS)-1152140,PAWAN KHEDA,,257,260,2025-02-09,232,,235,22,247,10,235,4,76,0,0,0
Shahdara North,230,07030425306,BHAJANPURA (GIRLS)-1152139,PAWAN KHEDA,,466,470,2025-02-09,445,,427,39,458,8,427,6,124,0,0,0
Shahdara North,230,07030425307,GAMRI (BOYS)-1152131,PAWAN KHEDA,,551,563,2025-08-09,501,,513,38,551,0,513,3,154,0,0,0
Shahdara North,231,07030425401,GAUTAM VIHAR (BOYS)-1152129,PAWAN KHEDA,,419,424,2025-01-09,383,,377,42,415,4,377,2,100,0,0,0
Shahdara North,231,07030425402,GAUTAM VIHAR (GIRLS)-1152128,PAWAN KHEDA,,547,551,2025-01-09,510,,486,61,543,4,486,3,142,0,0,0
Shahdara North,226,07030425403,BRAHMPURI T (BOYS)-1152104,PAWAN KHEDA,,323,324,2025-04-09,305,,312,11,320,3,312,2,85,0,0,0
Shahdara North,226,07030425404,BRAHMPURI T (GIRLS)-1152103,PAWAN KHEDA,,671,677,2025-02-09,630,,670,1,668,3,668,7,160,0,0,0
Shahdara North,229,07030425405,BRAHMPURI X (BOYS)-1152135,PAWAN KHEDA,,762,765,2025-01-09,693,,744,18,762,0,744,0,204,0,0,0
Shahdara North,229,07030425406,BRAHMPURI X (GIRLS)-1152134,PAWAN KHEDA,,1028,1036,2025-01-09,966,,1006,22,1027,1,1006,2,256,0,0,0
Shahdara North,229,07030425407,USMANPUR (BOYS)-1152133,PAWAN KHEDA,,655,657,,603,,652,3,650,5,650,11,174,0,0,0
Shahdara North,229,07030425408,USMANPUR (GIRLS)-1152132,PAWAN KHEDA,,963,973,2025-03-09,922,,935,28,956,7,935,7,245,0,0,0
Shahdara North,225,07030425409,SEELAMPUR D-BLOCK (GIRLS)-1152116,DHRUV SHAH,,431,436,2025-03-09,388,,375,56,418,13,375,15,104,0,0,0
Shahdara North,231,07030425501,ARVIND NAGAR (BOYS)-1152125,PAWAN KHEDA,,559,562,2025-04-09,517,,511,48,545,14,511,3,187,0,0,0
Shahdara North,231,07030425502,GHONDA (BOYS)-1152123,PAWAN KHEDA,,304,304,,275,,278,26,289,15,278,2,88,0,0,0
Shahdara North,231,07030425503,GHONDA (GIRLS)-1152122,PAWAN KHEDA,,327,329,,279,,296,31,320,7,296,3,112,0,0,0
Shahdara North,231,07030425504,ARVIND NAGAR (GIRLS)-1152124,PAWAN KHEDA,,846,850,2025-06-09,804,,808,38,832,14,808,120,234,0,0,0
Shahdara North,232,07030425601,YAMUNA VIHAR C6-BLOCK (BOYS)-1152157,DHRUV SHAH,,183,183,2025-11-09,159,,150,33,178,5,150,6,61,0,0,0
Shahdara North,232,07030425602,YAMUNA VIHAR C6-BLOCK (GIRLS)-1152156,DHRUV SHAH,,265,265,,242,,234,31,263,2,234,3,73,0,0,0
Shahdara North,232,07030425603,YAMUNA VIHAR C4-BLOCK (BOYS)-1152155,DHRUV SHAH,,304,304,,300,,211,93,256,48,211,4,94,0,0,0
Shahdara North,232,07030425604,YAMUNA VIHAR C4-BLOCK (GIRLS)-1152154,DHRUV SHAH,,421,421,,404,,403,18,420,1,403,3,119,0,0,0
Shahdara North,232,07030425605,YAMUNA VIHAR C1-BLOCK (BOYS)-1152153,DHRUV SHAH,,291,293,2025-01-09,258,,248,43,269,22,200,4,81,0,0,0
Shahdara North,232,07030425606,YAMUNA VIHAR C1-BLOCK (GIRLS)-1152152,DHRUV SHAH,,354,356,2025-01-09,334,,346,8,353,1,346,28,109,0,0,0
Shahdara North,232,07030425607,YAMUNA VIHAR B2-BLOCK (CO-ED)-1152149,DHRUV SHAH,,591,598,2025-09-09,566,,516,75,580,11,516,5,212,0,0,0
Shahdara North,232,07030425608,YAMUNA VIHAR B-BLOCK (BOYS)-1152148,DHRUV SHAH,,188,188,,180,,185,3,188,0,185,1,45,0,0,0
Shahdara North,232,07030425609,YAMUNA VIHAR B-BLOCK (GIRLS)-1152147,DHRUV SHAH,,367,368,2025-09-09,334,,337,30,365,2,337,1,110,0,0,0
Shahdara North,232,07030425610,GHONDA NORTH URDU (BOYS)-1152146,DHRUV SHAH,,299,299,,261,,251,48,283,16,251,5,68,0,0,0
Shahdara North,232,07030425611,GHONDA NORTH URDU (GIRLS)-1152145,DHRUV SHAH,,607,617,2025-01-09,565,,542,65,583,24,542,3,142,0,0,0
Shahdara North,232,07030425612,GHONDA NORTH HINDI (BOYS)-1152143,DHRUV SHAH,,263,263,,229,,246,17,255,8,246,7,102,0,0,0
Shahdara North,233,07030425701,MOHANPURI (BOYS)-1152151,DHRUV SHAH,,442,455,2025-01-09,427,,394,48,424,18,393,1,129,0,0,0
Shahdara North,233,07030425702,MOHANPURI (GIRLS)-1152150,DHRUV SHAH,,581,581,,557,,544,37,577,4,544,9,164,0,0,0
Shahdara North,232,07030425703,GHONDA NORTH HINDI (GIRLS)-1152144,DHRUV SHAH,,342,342,2025-08-09,328,,308,34,334,8,308,3,102,0,0,0
Shahdara North,236,07030425801,KARDAMPURI-II(BOYS)-1152531,DHRUV SHAH,,308,308,2025-08-09,297,,261,47,297,11,261,2,94,0,0,0
Shahdara North,236,07030425802,KARDAMPURI-I(GIRLS)-1152530,DHRUV SHAH,,334,337,,318,,332,2,333,1,332,4,95,0,0,0
Shahdara North,236,07030425803,JYOTI COLONY (BOYS)-1152096,DHRUV SHAH,,576,576,,556,,567,9,575,1,567,8,158,0,0,0
Shahdara North,236,07030425804,JYOTI COLONY (GIRLS)-1152095,DHRUV SHAH,,778,789,2025-01-09,757,,778,0,778,0,778,1,263,0,0,0
Shahdara North,235,07030425901,JMC NO 1 (BOYS)-1152533,DHRUV SHAH,,181,181,2025-01-09,176,,145,36,149,32,145,1,29,0,0,0
Shahdara North,235,07030425902,JMC NO 1 (GIRLS)-1152086,DHRUV SHAH,,186,188,,161,,162,24,173,13,162,2,44,0,0,0
Shahdara North,235,07030425903,JMC EXTN (BOYS)-1152085,DHRUV SHAH,,580,586,2025-01-09,543,,513,67,546,34,513,3,125,0,0,0
Shahdara North,235,07030425904,JMC EXTN (GIRLS)-1152084,DHRUV SHAH,,647,650,2025-01-09,603,,637,10,638,9,637,2,104,0,0,0
Shahdara North,236,07030426002,CHHAJJUPUR (BOYS)-1152092,DHRUV SHAH,,376,393,2025-01-09,368,,356,20,370,6,356,1,89,0,0,0
Shahdara North,236,07030426003,CHHAJJUPUR (GIRLS)-1152091,DHRUV SHAH,,488,493,2025-03-09,469,,487,1,488,0,487,3,104,0,0,0
Shahdara North,235,07030426004,BALBIR NAGAR (CO-ED)-1152090,DHRUV SHAH,,243,245,2025-01-09,232,,238,5,242,1,238,5,47,0,0,0
Shahdara North,236,07030426005,BALBIR NAGAR EXTN (CO-ED)-1152089,DHRUV SHAH,,282,282,,274,,275,7,282,0,275,3,68,0,0,0
Shahdara North,235,07030426006,BABARPUR (BOYS)-1152088,DHRUV SHAH,,234,234,2025-01-09,234,,213,21,234,0,213,0,61,0,0,0
Shahdara North,235,07030426007,BABARPUR (GIRLS)-1152087,DHRUV SHAH,,275,277,2025-01-09,266,,243,32,275,0,243,0,70,0,0,0
Shahdara North,240,07030426101,BHAGIRATHI VIHAR (BOYS)-1152049,PAWAN KHEDA,,507,510,2025-01-09,490,,494,13,504,3,494,6,144,0,0,0
Shahdara North,240,07030426102,BHAGIRATHI VIHAR (GIRLS)-1152048,PAWAN KHEDA,,727,729,2025-12-09,667,,665,62,711,16,665,13,199,0,0,0
Shahdara North,240,07030426103,JOHRIPUR (BOYS)-1152047,PAWAN KHEDA,,720,733,2025-01-09,712,,685,35,711,9,685,5,173,0,0,0
Shahdara North,240,07030426104,JOHRIPUR (GIRLS)-1152046,PAWAN KHEDA,,899,899,,834,,842,57,890,9,842,8,163,0,0,0
Shahdara North,239,07030426105,GOKALPURI NEW (GIRLS)-1152039,PAWAN KHEDA,,485,488,2025-09-09,462,,417,68,445,40,417,84,149,0,0,0
Shahdara North,238,07030426201,EAST GOKALPUR E-BLOCK (CO-ED)-1152045,DHRUV SHAH,,707,712,2025-09-09,666,,652,55,687,20,652,11,210,0,0,0
Shahdara North,239,07030426202,EAST GOKALPUR (BOYS)-1152042,PAWAN KHEDA,,296,296,,282,,250,46,278,18,250,3,85,0,0,0
Shahdara North,239,07030426205,EAST GOKULPUR (GIRLS)-1152041,PAWAN KHEDA,,629,642,2025-01-09,584,,562,67,589,40,562,3,141,0,0,0
Shahdara North,239,07030426206,GOKALPURI NEW (BOYS)-1152040,PAWAN KHEDA,,356,356,,336,,285,71,305,51,285,6,103,0,0,0
Shahdara North,239,07030426208,GOKALPURI (CO-ED)-1152037,PAWAN KHEDA,,489,490,,446,,417,72,445,44,417,5,108,0,0,0
Shahdara North,238,07030426301,MEET NAGAR (BOYS)-1152044,DHRUV SHAH,,204,208,2025-01-09,190,,168,36,201,3,168,0,55,0,0,0
Shahdara North,238,07030426302,MEET NAGAR (GIRLS)-1152043,DHRUV SHAH,,303,306,,297,,300,3,303,0,300,3,61,0,0,0
Shahdara North,238,07030426303,MANDOLI EXT (BOYS)-1152031,DHRUV SHAH,,850,850,,797,,780,70,822,28,780,6,217,0,0,0
Shahdara North,238,07030426401,MANDOLI EXT (GIRLS)-1152030,DHRUV SHAH,,1329,1340,2025-01-09,1247,,1220,109,1274,55,1220,1,399,0,0,0
Shahdara North,237,07030426402,MANDOLI BALIKA (BOYS)-1152035,DHRUV SHAH,,345,348,2025-01-09,328,,320,25,338,7,320,2,101,0,0,0
Shahdara North,237,07030426403,MANDOLI BALIKA (GIRLS)-1152034,DHRUV SHAH,,592,593,2025-01-09,546,,513,79,556,36,513,6,143,0,0,0
Shahdara North,237,07030426404,MANDOLI BAL (BOYS)-1152029,DHRUV SHAH,,581,589,2025-08-09,556,,523,58,575,6,523,4,175,0,0,0
Shahdara North,237,07030426405,MANDOLI BAL (GIRLS)-1152028,DHRUV SHAH,,1032,1046,2025-09-09,934,,856,176,966,66,856,1,331,0,0,0
Shahdara North,237,07030426406,HARSH VIHAR (BOYS)-1152007,DHRUV SHAH,,876,879,,838,,844,32,873,3,844,5,262,0,0,0
Shahdara North,237,07030426407,HARSH VIHAR (GIRLS)-1152006,DHRUV SHAH,,967,969,2025-01-09,881,,924,43,967,0,924,10,191,0,0,0
Shahdara North,241,07030426501,SHIV VIHAR (BOYS)-1152164,PAWAN KHEDA,,638,652,2025-01-09,619,,587,51,622,16,587,3,184,0,0,0
Shahdara North,241,07030426502,SHIV VIHAR (GIRLS)-1152163,PAWAN KHEDA,,770,770,,729,,764,6,768,2,730,7,177,0,0,0
Shahdara North,242,07030426601,SADATPUR (BOYS)-1152180,PAWAN KHEDA,,292,300,2025-06-09,251,,271,21,291,1,271,1,80,0,0,0
Shahdara North,247,07030426602,DAYALPUR (GIRLS)-1152181,PAWAN KHEDA,,1263,1268,2025-06-09,1204,,1243,20,1253,10,1243,7,223,0,0,0
Shahdara North,242,07030426603,SADATPUR (GIRLS)-1152179,PAWAN KHEDA,,560,574,2025-01-09,488,,490,70,545,15,490,30,128,0,0,0
Shahdara North,243,07030426801,MUSTUFABAD (GIRLS)-1152174,PAWAN KHEDA,,1447,1448,2025-12-09,1377,,1435,12,1447,0,1435,14,346,0,0,0
Shahdara North,246,07030426802,RAJEEV NAGAR (BOYS)-1152170,PAWAN KHEDA,,1745,1745,,1345,,1680,65,1650,95,1650,24,49,0,0,0
Shahdara North,246,07030426803,RAJEEV NAGAR (GIRLS)-1152169,PAWAN KHEDA,,2373,2383,2025-03-09,2191,,2252,121,2346,27,2252,13,649,0,0,0
Shahdara North,243,07030426804,MUSTUFABAD (BOYS)-1152566,PAWAN KHEDA,,1069,1077,2025-10-09,958,,1062,7,1069,0,1062,9,295,0,0,0
Shahdara North,246,07030426901,KHAJOORI KHAS (BOYS)-1152173,PAWAN KHEDA,,303,304,2025-01-09,288,,292,11,300,3,292,1,71,0,0,0
Shahdara North,246,07030426902,KHAJOORI KHAS (GIRLS)-1152172,PAWAN KHEDA,,446,450,2025-11-09,431,,416,30,444,2,416,7,108,0,0,0
Shahdara North,246,07030426903,SHRI RAM COLONY (GIRLS)-1152674,PAWAN KHEDA,,772,772,,740,,770,2,770,2,770,1,253,0,0,0
Shahdara North,246,07030426904,SHRI RAM COLONY (BOYS)-1152675,PAWAN KHEDA,,749,751,2025-04-09,685,,746,3,748,1,746,6,263,0,0,0
Shahdara North,247,07030427001,DAYALPUR (BOYS)-1152182,PAWAN KHEDA,,775,776,2025-01-09,710,,739,36,751,24,739,8,186,0,0,0
Shahdara North,246,07030427002,CHANDERPURI (BOYS)-1152178,PAWAN KHEDA,,702,717,2025-08-09,660,,672,30,701,1,672,6,175,0,0,0
Shahdara North,246,07030427003,CHANDERPURI (GIRLS)-1152177,PAWAN KHEDA,,863,876,2025-01-09,805,,855,8,862,1,855,5,165,0,0,0
Shahdara North,247,07030427004,BIHARIPUR (BOYS)-1152176,PAWAN KHEDA,,551,551,,506,,485,66,530,21,485,6,134,0,0,0
Shahdara North,247,07030427005,BIHARIPUR (GIRLS)-1152175,PAWAN KHEDA,,588,596,,549,,490,98,563,25,490,4,166,0,0,0
Shahdara North,248,07030427101,SABHAPUR GUJRAN (BOYS)-1152168,PAWAN KHEDA,,654,654,2025-12-09,605,,649,5,636,18,636,4,185,0,0,0
Shahdara North,248,07030427102,SABHAPUR GUJRAN (GIRLS)-1152167,PAWAN KHEDA,,823,829,2025-10-09,800,,810,13,821,2,810,10,226,0,0,0
Shahdara North,248,07030427103,ANKUR ENCLAVE -II(BOYS)-1152166,PAWAN KHEDA,,452,454,2025-01-09,438,,439,13,443,9,439,0,114,0,0,0
Shahdara North,248,07030427104,ANKUR ENCLAVE (GIRLS)-1152165,PAWAN KHEDA,,588,594,2025-04-09,568,,586,2,586,2,586,2,158,0,0,0
Shahdara North,248,07030427105,KARAWAL NAGAR-II(BOYS)-1152162,PAWAN KHEDA,,490,490,,475,,485,5,490,0,485,4,131,0,0,0
Shahdara North,248,07030427106,KARAWAL NAGAR-I(GIRLS)-1152161,PAWAN KHEDA,,753,763,2025-03-09,747,,739,14,753,0,739,10,180,0,0,0
Shahdara North,250,07030427107,SABHAPUR VILLAGE (BOYS)-1152671,PAWAN KHEDA,,616,619,2025-01-09,586,,573,43,602,14,573,4,226,0,0,0
Shahdara North,250,07030427201,SABHAPUR VILLAGE (GIRLS)-1152171,PAWAN KHEDA,,879,882,2025-02-09,800,,856,23,868,11,856,9,228,0,0,0
Shahdara North,250,07030427202,SONIA VIHAR (BOYS)-1152137,PAWAN KHEDA,,710,730,2025-11-09,684,,586,124,680,30,586,10,182,0,0,0
Shahdara North,250,07030427203,SONIA VIHAR (GIRLS)-1152136,PAWAN KHEDA,,1278,1294,,1172,,1110,168,1258,20,1110,10,347,0,0,0
Shahdara North,224,07030524801,GYAN BHARTI MODEL SCHOOL (CO-ED)-1152534,PAWAN KHEDA,,52,56,2025-01-09,52,,47,5,48,4,47,0,5,0,0,0
Shahdara South,191,07040420901,TRILOKPURI BLOCK-22 (CO-ED)-1051001,SHISHPAL MEENA,,558,573,2025-08-09,496,,510,48,542,16,510,4,164,0,0,0
Shahdara South,191,07040420902,KOTLA VILLAGE (CO-ED)-1051013,SHISHPAL MEENA,,367,371,2025-01-09,331,,346,21,362,5,0,3,68,0,0,0
Shahdara South,191,07040420903,MAYUR VIHAR PKT-1 PHASE-1 (BOYS)-1051010,SHISHPAL MEENA,,263,274,2025-01-09,247,,244,19,250,13,244,0,80,0,0,0
Shahdara South,191,07040420904,MAYUR VIHAR PKT-1 PHASE-1 (GIRLS)-1051009,SHISHPAL MEENA,,389,391,2025-01-09,374,,388,1,389,0,388,0,67,0,0,0
Shahdara South,192,07040421001,TRILOKPURI BLOCK-16 (CO-ED)-1051023,SHISHPAL MEENA,,407,407,,386,,400,7,405,2,400,13,100,0,0,0
Shahdara South,192,07040421002,TRILOKPURI BLOCK-7 (BOYS)-1051022,SHISHPAL MEENA,,148,153,2025-01-09,126,,136,12,144,4,136,0,44,0,0,0
Shahdara South,192,07040421003,TRILOKPURI BLOCK-7 (GIRLS)-1051021,SHISHPAL MEENA,,228,229,2025-08-09,183,,205,23,217,11,205,2,61,0,0,0
Shahdara South,192,07040421004,TRILOKPURI BLOCK-6 (BOYS)-1051020,SHISHPAL MEENA,,226,227,2025-01-09,197,,213,13,221,5,180,0,60,0,0,0
Shahdara South,192,07040421005,TRILOKPURI BLOCK-6 (GIRLS)-1051019,SHISHPAL MEENA,,298,300,2025-01-09,264,,266,32,286,12,266,1,85,0,0,0
Shahdara South,192,07040421006,TRILOKPURI BLOCK-3 (BOYS)-1051018,SHISHPAL MEENA,,214,218,2025-01-09,205,,151,63,189,25,150,0,61,0,0,0
Shahdara South,192,07040421007,TRILOKPURI BLOCK-3 (GIRLS)-1051017,SHISHPAL MEENA,,280,281,2025-01-09,221,,226,54,247,33,226,4,74,0,0,0
Shahdara South,191,07040421102,TRILOKPURI BLOCK-27 URDU (CO-ED)-1051016,SHISHPAL MEENA,,389,393,2025-01-09,329,,353,36,359,30,353,0,79,0,0,0
Shahdara South,191,07040421103,TRILOKPURI BLOCK-31 URDU (CO-ED)-1051015,SHISHPAL MEENA,,276,277,2025-01-09,261,,226,50,252,24,226,5,49,0,0,0
Shahdara South,191,07040421104,TRILOKPURI BLOCK-32 (BOYS)-1051008,SHISHPAL MEENA,,190,194,2025-10-09,159,,166,24,175,15,166,2,47,0,0,0
Shahdara South,191,07040421105,TRILOKPURI BLOCK-32 (GIRLS)-1051007,SHISHPAL MEENA,,226,231,2025-10-09,196,,189,37,214,12,189,1,50,0,0,0
Shahdara South,192,07040421106,TRILOKPURI BLOCK-28 (BOYS)-1051006,SHISHPAL MEENA,,244,249,2025-01-09,216,,218,26,228,16,218,0,57,0,0,0
Shahdara South,192,07040421107,TRILOKPURI BLOCK-28 (GIRLS)-1051004,SHISHPAL MEENA,,307,311,2025-01-09,306,,280,27,299,8,280,7,74,0,0,0
Shahdara South,191,07040421108,TRILOKPURI BLOCK-27 (CO-ED)-1051003,SHISHPAL MEENA,,340,345,2025-02-09,306,,309,31,337,3,308,6,78,0,0,0
Shahdara South,190,07040421201,CHILLA SARODA-I(GIRLS)-1051014,SHISHPAL MEENA,,553,553,,458,,531,22,534,19,531,7,173,0,0,0
Shahdara South,190,07040421202,NEW ASHOK NAGAR (BOYS)-1051012,SHISHPAL MEENA,,636,636,,588,,603,33,635,1,603,10,219,0,0,0
Shahdara South,190,07040421203,NEW ASHOK NAGAR (GIRLS)-1051011,SHISHPAL MEENA,,1006,1007,,901,,965,41,1003,3,965,7,308,0,0,0
Shahdara South,190,07040421204,CHILLA SARODA-II(BOYS)-1051573,SHISHPAL MEENA,,424,434,2025-01-09,384,,402,22,412,12,402,4,124,0,0,0
Shahdara South,195,07040421302,KALYANPURI BLOCK-19 (CO-ED)-1051053,SHISHPAL MEENA,,236,242,2025-01-09,178,,158,78,160,76,150,0,37,0,0,0
Shahdara South,195,07040421304,KALYANPURI BLOCK-16 (CO-ED)-1051051,SHISHPAL MEENA,,273,286,2025-01-09,242,,239,34,248,25,239,1,48,0,0,0
Shahdara South,195,07040421305,KALYANPURI BLOCK-12 (BOYS)-1051050,SHISHPAL MEENA,,241,241,2025-11-09,205,,177,64,208,33,177,1,48,0,0,0
Shahdara South,195,07040421306,KALYANPURI BLOCK-12 (GIRLS)-1051049,SHISHPAL MEENA,,266,266,,219,,221,45,242,24,219,7,71,0,0,0
Shahdara South,195,07040421401,KALYAN PURI BLOCK-3 (GIRLS)-1051045,SHISHPAL MEENA,,194,198,2025-02-09,176,,183,11,190,4,182,1,48,0,0,0
Shahdara South,193,07040421402,VASHUNDHRA ENCLAVE-I(GIRLS)-1051027,SHISHPAL MEENA,,641,644,2025-09-09,589,,568,73,634,7,568,4,222,0,0,0
Shahdara South,195,07040421403,GAZIPUR DDA FLAT (CO-ED)-1051093,SHISHPAL MEENA,,418,422,2025-01-09,347,,369,49,402,16,369,1,104,0,0,0
Shahdara South,195,07040421405,KALYAN PURI BLOCK-5 (CO-ED)-1051047,SHISHPAL MEENA,,371,376,2025-01-09,344,,332,39,338,33,332,13,99,0,0,0
Shahdara South,195,07040421406,KALYAN PURI BLOCK-3 (BOYS)-1051046,SHISHPAL MEENA,,130,131,2025-06-09,123,,116,14,126,4,116,3,43,0,0,0
Shahdara South,193,07040421407,DALLU PURA (GIRLS)-1051026,SHISHPAL MEENA,,1050,1096,2025-01-09,968,,1010,40,1042,8,1010,5,272,0,0,0
Shahdara South,193,07040421408,VASUNDHARA ENCLAVE-II(BOYS)-1051565,SHISHPAL MEENA,,535,538,2025-04-09,473,,464,71,520,15,464,4,186,0,0,0
Shahdara South,193,07040421409,DALLUPURA (BOYS)-1051566,SHISHPAL MEENA,,754,757,2025-11-09,652,,658,96,749,5,658,22,245,0,0,0
Shahdara South,193,07040421501,KONDLI VILLAGE NO 2 (CO-ED)-1051063,SHISHPAL MEENA,,674,678,2025-01-09,613,,632,42,670,4,632,1,154,0,0,0
Shahdara South,195,07040421502,KONDLI VILLAGE NO 1 (GIRLS)-1051062,SHISHPAL MEENA,,433,434,2025-03-09,402,,358,75,431,2,358,2,115,0,0,0
Shahdara South,193,07040421503,NEW KONDLI B-BLOCK (CO-ED)-1051056,SHISHPAL MEENA,,539,543,2025-08-09,510,,536,3,538,1,536,4,122,0,0,0
Shahdara South,193,07040421504,NEW KONDLI A-BLOCK (CO-ED)-1051055,SHISHPAL MEENA,,505,512,2025-03-09,483,,505,0,505,0,505,8,96,0,0,0
Shahdara South,194,07040421601,MAYUR VIHAR PH-III PKT-B5 (CO-ED)-1051504,SHISHPAL MEENA,,381,382,2025-12-09,356,,354,27,380,1,354,4,95,0,0,0
Shahdara South,194,07040421602,MAYUR VIHAR PH-III PKT-A-1 (GIRLS)-1051503,SHISHPAL MEENA,,549,555,2025-11-09,514,,544,5,549,0,544,5,154,0,0,0
Shahdara South,194,07040421603,MAYUR VIHAR PH-III PKT-A2 (BOYS)-1051069,SHISHPAL MEENA,,472,472,2025-09-09,472,,471,1,472,0,471,1,145,0,0,0
Shahdara South,194,07040421604,MAYUR VIHAR PH-III PKT-A-1 (BOYS)-1051068,SHISHPAL MEENA,,387,389,2025-03-09,372,,387,0,386,1,386,1,106,0,0,0
Shahdara South,194,07040421605,MAYUR VIHAR PH-III PKT-A2 (GIRLS)-1051067,SHISHPAL MEENA,,450,452,2025-03-09,438,,450,0,450,0,450,0,85,0,0,0
Shahdara South,194,07040421606,GHAROLI VILLAGE (BOYS)-1051065,SHISHPAL MEENA,,322,322,2025-09-09,290,,305,17,322,0,305,2,99,0,0,0
Shahdara South,194,07040421607,GHAROLI VILLAGE (GIRLS)-1051064,SHISHPAL MEENA,,469,472,2025-02-09,431,,469,0,469,0,469,2,129,0,0,0
Shahdara South,194,07040421608,GHAROLI HB-BLOCK (BOYS)-1051060,SHISHPAL MEENA,,457,491,2025-08-09,444,,432,25,442,15,432,1,134,0,0,0
Shahdara South,194,07040421609,GHAROLI HB-BLOCK (GIRLS)-1051059,SHISHPAL MEENA,,569,571,2025-01-09,519,,530,39,552,17,530,3,145,0,0,0
